workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool_L_it1,measured,2,answer,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3907036843,3907531524,494681,371478,371478,1,0,368565,8,cudaEventSynchronize,126116,gemm
react_tool_L_it1,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3907531524,3907539073,7549,0,0,0,0,0,0,,7549,
react_tool_L_it1,measured,2,answer,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3907539073,3907986041,446968,370774,370774,1,0,367446,8,cudaEventSynchronize,79522,gemm
react_tool_L_it1,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3907986041,3907992644,6603,0,0,0,0,0,0,,6603,
react_tool_L_it1,measured,2,answer,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3907992644,3908434140,441496,370550,370550,1,0,367805,8,cudaEventSynchronize,73691,gemm
react_tool_L_it1,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3908434140,3908447337,13197,0,0,0,0,0,0,,13197,
react_tool_L_it1,measured,2,answer,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3908447337,3908522703,75366,0,0,0,0,12978,7,cudaEventRecord,62388,
react_tool_L_it1,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3908522703,3908528192,5489,0,0,0,0,0,0,,5489,
react_tool_L_it1,measured,2,answer,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3908528192,3908755657,227465,133276,133276,1,0,126672,8,cudaEventSynchronize,100793,copy
react_tool_L_it1,measured,2,answer,llm,pre_d2h_alloc,,,,gap_between_markers,3908755657,3908770978,15321,0,0,0,0,0,0,,15321,
react_tool_L_it1,measured,2,answer,llm,d2h_stage,,,,host_event,3908770978,3909656115,885137,828392,828392,0,1,831237,6,cudaEventSynchronize,53900,memcpy
react_tool_L_it1,measured,2,answer,llm,checksum_complete,,,,gap_between_markers,3909656115,3909736345,80230,0,0,0,0,1960,2,cudaEventDestroy,78270,
react_tool_L_it1,measured,2,,dag,iteration_tail_sync,,,,gap_to_phase_end,3909736345,3909802483,66138,0,0,0,0,12314,3,cudaDeviceSynchronize,53824,
react_tool_L_it1,measured,3,,dag,dag_schedule_gap,,,,gap_between_markers,3909825843,3909842364,16521,0,0,0,0,0,0,,16521,
react_tool_L_it1,measured,3,plan,llm,adapter_dispatch,,,,gap_between_markers,3909842364,3910895979,1053615,0,0,0,0,0,0,,1053615,
react_tool_L_it1,measured,3,plan,llm,token_preprocess_cpu,,,,host_event,3910895979,3911276742,380763,0,0,0,0,0,0,,380763,
react_tool_L_it1,measured,3,plan,llm,host_input_generate,,,,gap_between_markers,3911276742,3994061938,82785196,0,0,0,0,7740,2,cudaEventQuery,82777456,
react_tool_L_it1,measured,3,plan,llm,h2d_stage,,,,host_event,3994061938,3994996539,934601,806409,806409,0,1,831515,6,cudaEventSynchronize,103086,memcpy
