workload,phase,iteration,call_id,op_index,op_type,kind,family,name,correlation_id,api_name,api_start,api_end,gpu_start,gpu_end,gpu_ns,stream,grid,block,registers,static_smem,dynamic_smem,bytes
react_moa_mcts,warmup,0,moa-map0,8,RMSNormOp,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",3011,cudaLaunchKernel_v7000,3247993046,3248000044,3248000460,3248001516,1056,7,1x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map0,8,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",3021,cudaLaunchKernel_v7000,3248012267,3248019956,3248020393,3248021481,1088,7,1x1x1,128x1x1,26,0,0,0
react_moa_mcts,warmup,0,moa-map0,8,RMSNormOp,kernel,elementwise_binary,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3031,cudaLaunchKernel_v7000,3248049106,3248057409,3248057827,3248061698,3871,7,4096x1x1,128x1x1,16,0,0,0
react_moa_mcts,warmup,0,moa-map0,8,RMSNormOp,kernel,copy,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",3044,cudaLaunchKernel_v7000,3248075375,3248083311,3248083871,3248086143,2272,7,1024x1x1,128x1x1,22,0,0,0
react_moa_mcts,warmup,0,moa-map0,10,LinearOp,kernel,gemm,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn,3094,cudaLaunchKernel_v7000,3248428361,3248450817,3248447205,3248467329,20124,7,8x16x1,128x1x1,226,32768,0,0
react_moa_mcts,warmup,0,moa-map0,11,LinearOp,kernel,gemm,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn,3142,cudaLaunchKernel_v7000,3248614494,3248628302,3248626824,3248647109,20285,7,8x16x1,128x1x1,226,32768,0,0
react_moa_mcts,warmup,0,moa-map0,12,LinearOp,kernel,gemm,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn,3190,cudaLaunchKernel_v7000,3248731988,3248744015,3248743349,3248763378,20029,7,8x16x1,128x1x1,226,32768,0,0
react_moa_mcts,warmup,0,moa-map0,14,TransposeOp,kernel,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3270,cudaLaunchKernel_v7000,3248968051,3248983175,3248981839,3248994541,12702,7,2048x1x1,128x1x1,16,0,0,0
react_moa_mcts,warmup,0,moa-map1,,call_overhead,memcpy,memcpy,memcpy_Device-to-Host,3312,cudaMemcpyAsync_v3020,3249114137,3249133195,3249131703,3249294013,162310,7,0x0x0,0x0x0,0,0,0,2097152
react_moa_mcts,warmup,0,moa-map1,,call_overhead,memcpy,memcpy,memcpy_Host-to-Device,3368,cudaMemcpyAsync_v3020,3263171928,3263190677,3263189832,3263336721,146889,7,0x0x0,0x0x0,0,0,0,2097152
react_moa_mcts,warmup,0,moa-map1,,call_overhead,kernel,rng_init,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::<unnamed>::distribution_nullary_kernel<c10::Half, float, float4, at::CUDAGeneratorImpl *, void at::native::templates::cuda::normal_and_transform<c10::Half, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl *>(const at::TensorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",3421,cudaLaunchKernel_v7000,3263441006,3263466574,3263529426,3263534481,5055,7,768x1x1,256x1x1,40,0,0,0
react_moa_mcts,warmup,0,moa-map1,,call_overhead,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",3431,cudaLaunchKernel_v7000,3263508923,3263520645,3263535121,3263537168,2047,7,1024x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map1,6,RMSNormOp,kernel,copy,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)8, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",3454,cudaLaunchKernel_v7000,3263614175,3263624992,3263624291,3263628706,4415,7,1024x1x1,128x1x1,38,0,0,0
react_moa_mcts,warmup,0,moa-map1,6,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",3465,cudaLaunchKernel_v7000,3263644001,3263652214,3263652254,3263655390,3136,7,1024x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map1,6,RMSNormOp,kernel,reduce,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)",3479,cudaLaunchKernel_v7000,3263673387,3263682339,3263682681,3263686201,3520,7,64x1x1,32x16x1,26,16,0,0
react_moa_mcts,warmup,0,moa-map1,6,RMSNormOp,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",3485,cudaLaunchKernel_v7000,3263699272,3263707364,3263708053,3263709109,1056,7,1x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map1,6,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",3495,cudaLaunchKernel_v7000,3263721377,3263729611,3263730098,3263731185,1087,7,1x1x1,128x1x1,26,0,0,0
react_moa_mcts,warmup,0,moa-map1,6,RMSNormOp,kernel,elementwise_binary,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",3505,cudaLaunchKernel_v7000,3263746945,3263753701,3263754414,3263758381,3967,7,4096x1x1,128x1x1,16,0,0,0
