workload,phase,call_id,op_index,op_type,engine,instances,gpu_ns_mean,gpu_ns_median,gpu_ns_min,gpu_ns_max,gpu_ns_stdev,nvtx_cpu_ns_mean,nvtx_cpu_ns_median,nvtx_cpu_ns_min,nvtx_cpu_ns_max,kernels_per_instance,gpu_over_cpu_pct,kernel_families
react_moa_mcts,warmup,react-answer,14,TransposeOp,de,5,12100.4,12094,12030,12190,55.1,122357,119937,113595,137034,1,9.9,copy
react_moa_mcts,warmup,react-answer,,call_overhead,,5,212126,213661,184802,256376,25347.1,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,react-plan,6,RMSNormOp,ve,5,16130.8,15836,15742,17434,652.5,36732940.2,270820,254070,182576495,7,0.0,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,react-plan,7,AddOp,ve,5,1440,1440,1440,1440,0.0,147907.2,100167,98497,340200,1,1.0,elementwise_binary
react_moa_mcts,warmup,react-plan,8,RMSNormOp,ve,5,15581,15549,15452,15901,165.9,262604.4,222404,215875,424544,7,5.9,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,react-plan,10,LinearOp,me,5,12836.4,12830,12798,12894,31.4,52264290.6,190014,171456,260581546,1,0.0,gemm|memset
react_moa_mcts,warmup,react-plan,11,LinearOp,me,5,12759.6,12734,12734,12830,37.3,155325.6,118078,114377,304483,1,8.2,gemm|memset
react_moa_mcts,warmup,react-plan,12,LinearOp,me,5,12753.2,12766,12734,12766,15.7,119164.4,110089,108442,143059,1,10.7,gemm|memset
react_moa_mcts,warmup,react-plan,13,ViewOp,de,5,0,0,0,0,0.0,94387.4,70764,70536,168981,0,0.0,
react_moa_mcts,warmup,react-plan,14,TransposeOp,de,5,9368.2,9374,9343,9406,23.6,203003.6,134700,120708,496987,1,4.6,copy
react_moa_mcts,warmup,react-plan,,call_overhead,,5,72500.6,69941,64247,81107,6845.9,,,,,2,,elementwise_binary|memcpy|rng_init
