lineage,workload,process,iteration,call_id,op_index,host_ns,median_ns,threshold_ns,excess_ns,classification,cuda_api_top,gpu_work_ns
base,react_moa_mcts,pre_d2h_alloc,13,moa-map1,,15841,10710.0,15388,5131,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,moa-map2,,15718,10710.0,15388,5008,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,mcts-root,,15881,10710.0,15388,5171,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,mcts-actor1,,16396,10710.0,15388,5686,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,moa-reduce,,15758,10710.0,15388,5048,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,react-answer,,15929,10710.0,15388,5219,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,mcts-critic,,16063,10710.0,15388,5353,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,14,react-plan,,17577,10710.0,15388,6867,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,14,moa-map0,,15811,10710.0,15388,5101,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,14,moa-map1,,16913,10710.0,15388,6203,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,14,mcts-actor0,,16957,10710.0,15388,6247,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,14,mcts-actor1,,15522,10710.0,15388,4812,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,14,moa-reduce,,16003,10710.0,15388,5293,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,14,mcts-critic,,15786,10710.0,15388,5076,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,react-plan,,15461,10710.0,15388,4751,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,moa-map0,,15860,10710.0,15388,5150,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,moa-map2,,16184,10710.0,15388,5474,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,mcts-root,,15591,10710.0,15388,4881,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,mcts-actor0,,15688,10710.0,15388,4978,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,mcts-actor1,,15794,10710.0,15388,5084,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,moa-reduce,,16030,10710.0,15388,5320,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,react-answer,,16643,10710.0,15388,5933,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,15,mcts-critic,,19661,10710.0,15388,8951,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,react-plan,,18037,10710.0,15388,7327,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,moa-map0,,30677,10710.0,15388,19967,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,moa-map1,,20319,10710.0,15388,9609,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,moa-map2,,20639,10710.0,15388,9929,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,mcts-root,,17140,10710.0,15388,6430,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,mcts-actor0,,15933,10710.0,15388,5223,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,mcts-actor1,,16154,10710.0,15388,5444,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,moa-reduce,,16631,10710.0,15388,5921,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,react-answer,,22762,10710.0,15388,12052,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,16,mcts-critic,,17203,10710.0,15388,6493,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,react-plan,,23488,10710.0,15388,12778,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,moa-map0,,16050,10710.0,15388,5340,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,moa-map1,,15657,10710.0,15388,4947,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,moa-map2,,16545,10710.0,15388,5835,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,mcts-root,,19703,10710.0,15388,8993,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,mcts-actor0,,17219,10710.0,15388,6509,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,mcts-actor1,,15846,10710.0,15388,5136,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,moa-reduce,,16285,10710.0,15388,5575,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,react-answer,,16080,10710.0,15388,5370,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,17,mcts-critic,,17372,10710.0,15388,6662,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,react-plan,,17143,10710.0,15388,6433,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,moa-map0,,16902,10710.0,15388,6192,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,moa-map1,,16694,10710.0,15388,5984,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,moa-map2,,16936,10710.0,15388,6226,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,mcts-root,,16687,10710.0,15388,5977,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,mcts-actor0,,16714,10710.0,15388,6004,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,mcts-actor1,,16671,10710.0,15388,5961,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,moa-reduce,,17172,10710.0,15388,6462,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,react-answer,,16411,10710.0,15388,5701,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,18,mcts-critic,,17071,10710.0,15388,6361,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,react-plan,,17012,10710.0,15388,6302,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,moa-map0,,16836,10710.0,15388,6126,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,moa-map1,,17146,10710.0,15388,6436,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,moa-map2,,16292,10710.0,15388,5582,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,mcts-root,,17728,10710.0,15388,7018,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,mcts-actor0,,16655,10710.0,15388,5945,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,mcts-actor1,,16933,10710.0,15388,6223,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,moa-reduce,,17679,10710.0,15388,6969,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,react-answer,,17252,10710.0,15388,6542,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,19,mcts-critic,,17061,10710.0,15388,6351,sporadic,,0
base,react_moa_mcts,d2h_stage,4,mcts-critic,,235134,138912.0,177944,96222,sporadic,cudaEventSynchronize,98256
base,react_moa_mcts,d2h_stage,5,mcts-actor1,,267042,138912.0,177944,128130,sporadic,cudaEventSynchronize,89553
base,react_moa_mcts,d2h_stage,10,mcts-actor1,,249310,138912.0,177944,110398,sporadic,cudaEventSynchronize,191425
base,react_moa_mcts,d2h_stage,12,moa-map2,,182012,138912.0,177944,43100,sporadic,cudaEventSynchronize,129964
base,react_moa_mcts,d2h_stage,12,mcts-root,,199274,138912.0,177944,60362,sporadic,cudaEventSynchronize,144265
base,react_moa_mcts,d2h_stage,12,mcts-actor0,,218771,138912.0,177944,79859,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,12,mcts-actor1,,218536,138912.0,177944,79624,sporadic,cudaEventSynchronize,162054
base,react_moa_mcts,d2h_stage,12,moa-reduce,,218044,138912.0,177944,79132,sporadic,cudaEventSynchronize,162054
base,react_moa_mcts,d2h_stage,12,react-answer,,180995,138912.0,177944,42083,sporadic,cudaEventSynchronize,123564
base,react_moa_mcts,d2h_stage,12,mcts-critic,,218759,138912.0,177944,79847,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,13,moa-map0,,218500,138912.0,177944,79588,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,13,moa-map1,,217559,138912.0,177944,78647,sporadic,cudaEventSynchronize,161990
base,react_moa_mcts,d2h_stage,13,moa-map2,,345059,138912.0,177944,206147,sporadic,cudaEventSynchronize,177155
base,react_moa_mcts,d2h_stage,13,mcts-root,,244645,138912.0,177944,105733,sporadic,cudaEventSynchronize,161894
base,react_moa_mcts,d2h_stage,13,mcts-actor0,,217260,138912.0,177944,78348,sporadic,cudaEventSynchronize,162054
base,react_moa_mcts,d2h_stage,13,mcts-actor1,,218458,138912.0,177944,79546,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,d2h_stage,13,moa-reduce,,217435,138912.0,177944,78523,sporadic,cudaEventSynchronize,161926
base,react_moa_mcts,d2h_stage,13,react-answer,,179799,138912.0,177944,40887,sporadic,cudaEventSynchronize,123468
base,react_moa_mcts,d2h_stage,13,mcts-critic,,218218,138912.0,177944,79306,sporadic,cudaEventSynchronize,161894
base,react_moa_mcts,d2h_stage,14,moa-map0,,218858,138912.0,177944,79946,sporadic,cudaEventSynchronize,162054
base,react_moa_mcts,d2h_stage,14,moa-map1,,220014,138912.0,177944,81102,sporadic,cudaEventSynchronize,161958
base,react_moa_mcts,d2h_stage,14,moa-map2,,217587,138912.0,177944,78675,sporadic,cudaEventSynchronize,161958
base,react_moa_mcts,d2h_stage,14,mcts-root,,217854,138912.0,177944,78942,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,d2h_stage,14,mcts-actor0,,218995,138912.0,177944,80083,sporadic,cudaEventSynchronize,162374
base,react_moa_mcts,d2h_stage,14,mcts-actor1,,217649,138912.0,177944,78737,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,14,moa-reduce,,217740,138912.0,177944,78828,sporadic,cudaEventSynchronize,162150
base,react_moa_mcts,d2h_stage,14,react-answer,,178434,138912.0,177944,39522,sporadic,cudaEventSynchronize,123596
base,react_moa_mcts,d2h_stage,14,mcts-critic,,217880,138912.0,177944,78968,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,15,moa-map0,,217498,138912.0,177944,78586,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,d2h_stage,15,moa-map1,,216549,138912.0,177944,77637,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,d2h_stage,15,moa-map2,,220238,138912.0,177944,81326,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,15,mcts-root,,218425,138912.0,177944,79513,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,15,mcts-actor0,,217076,138912.0,177944,78164,sporadic,cudaEventSynchronize,162117
base,react_moa_mcts,d2h_stage,15,mcts-actor1,,217020,138912.0,177944,78108,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,15,moa-reduce,,241112,138912.0,177944,102200,sporadic,cudaEventSynchronize,162117
base,react_moa_mcts,d2h_stage,15,react-answer,,181121,138912.0,177944,42209,sporadic,cudaEventSynchronize,123724
base,react_moa_mcts,d2h_stage,15,mcts-critic,,224027,138912.0,177944,85115,sporadic,cudaEventSynchronize,162150
base,react_moa_mcts,d2h_stage,16,moa-map0,,240053,138912.0,177944,101141,sporadic,cudaEventSynchronize,165573
base,react_moa_mcts,d2h_stage,16,moa-map1,,223618,138912.0,177944,84706,sporadic,cudaEventSynchronize,162342
base,react_moa_mcts,d2h_stage,16,moa-map2,,222137,138912.0,177944,83225,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,16,mcts-root,,219072,138912.0,177944,80160,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,16,mcts-actor0,,217480,138912.0,177944,78568,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,16,mcts-actor1,,217908,138912.0,177944,78996,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,16,moa-reduce,,232215,138912.0,177944,93303,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,16,react-answer,,190259,138912.0,177944,51347,sporadic,cudaEventSynchronize,123980
base,react_moa_mcts,d2h_stage,16,mcts-critic,,218009,138912.0,177944,79097,sporadic,cudaEventSynchronize,162406
base,react_moa_mcts,d2h_stage,17,moa-map0,,216775,138912.0,177944,77863,sporadic,cudaEventSynchronize,162246
base,react_moa_mcts,d2h_stage,17,moa-map1,,216931,138912.0,177944,78019,sporadic,cudaEventSynchronize,162054
base,react_moa_mcts,d2h_stage,17,moa-map2,,219525,138912.0,177944,80613,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,d2h_stage,17,mcts-root,,220382,138912.0,177944,81470,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,17,mcts-actor0,,218391,138912.0,177944,79479,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,17,mcts-actor1,,217924,138912.0,177944,79012,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,17,moa-reduce,,218058,138912.0,177944,79146,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,17,react-answer,,193410,138912.0,177944,54498,sporadic,cudaEventSynchronize,123564
base,react_moa_mcts,d2h_stage,17,mcts-critic,,218315,138912.0,177944,79403,sporadic,cudaEventSynchronize,162054
base,react_moa_mcts,d2h_stage,18,moa-map0,,216275,138912.0,177944,77363,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,18,moa-map1,,216338,138912.0,177944,77426,sporadic,cudaEventSynchronize,162118
base,react_moa_mcts,d2h_stage,18,moa-map2,,218761,138912.0,177944,79849,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,18,mcts-root,,216350,138912.0,177944,77438,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,d2h_stage,18,mcts-actor0,,217179,138912.0,177944,78267,sporadic,cudaEventSynchronize,162054
base,react_moa_mcts,d2h_stage,18,mcts-actor1,,216606,138912.0,177944,77694,sporadic,cudaEventSynchronize,161926
base,react_moa_mcts,d2h_stage,18,moa-reduce,,216735,138912.0,177944,77823,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,18,mcts-critic,,217394,138912.0,177944,78482,sporadic,cudaEventSynchronize,161926
base,react_moa_mcts,d2h_stage,19,moa-map0,,216975,138912.0,177944,78063,sporadic,cudaEventSynchronize,162214
base,react_moa_mcts,d2h_stage,19,moa-map1,,217296,138912.0,177944,78384,sporadic,cudaEventSynchronize,161926
base,react_moa_mcts,d2h_stage,19,moa-map2,,216569,138912.0,177944,77657,sporadic,cudaEventSynchronize,162086
base,react_moa_mcts,d2h_stage,19,mcts-root,,218017,138912.0,177944,79105,sporadic,cudaEventSynchronize,161862
base,react_moa_mcts,d2h_stage,19,mcts-actor0,,217283,138912.0,177944,78371,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,d2h_stage,19,mcts-actor1,,216569,138912.0,177944,77657,sporadic,cudaEventSynchronize,161958
base,react_moa_mcts,d2h_stage,19,moa-reduce,,215974,138912.0,177944,77062,sporadic,cudaEventSynchronize,161894
base,react_moa_mcts,d2h_stage,19,react-answer,,196083,138912.0,177944,57171,sporadic,cudaEventSynchronize,123500
base,react_moa_mcts,d2h_stage,19,mcts-critic,,218171,138912.0,177944,79259,sporadic,cudaEventSynchronize,162022
base,react_moa_mcts,checksum_complete,12,mcts-actor0,,87071,62083.5,82498,24988,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,13,mcts-critic,,85436,62083.5,82498,23352,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,14,moa-map0,,87678,62083.5,82498,25594,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,15,moa-map2,,84499,62083.5,82498,22416,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,15,react-answer,,91274,62083.5,82498,29190,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,15,mcts-critic,,87504,62083.5,82498,25420,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,16,moa-map0,,113936,62083.5,82498,51852,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,16,moa-map1,,94182,62083.5,82498,32098,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,16,moa-map2,,94661,62083.5,82498,32578,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,16,react-answer,,103759,62083.5,82498,41676,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,17,mcts-root,,87729,62083.5,82498,25646,sporadic,cudaEventDestroy,0
base,react_moa_mcts,checksum_complete,18,moa-map2,,84258,62083.5,82498,22174,sporadic,cudaEventDestroy,0
base,react_moa_mcts,agent_tool_execute_cpu,17,react-tool,,402522,314499.0,359252,88023,sporadic,,0
base,react_moa_mcts,iteration_tail_sync,11,,,76293,60232.5,74486,16060,sporadic,cudaDeviceSynchronize,0
